"_time","ac_power","total-cpu-utilization","total-disk-accesses","total-disk-blocks","total-disk-utilization","total-instructions_retired","total-last_level_cache_references","total-memory_bus_transactions","total-unhalted_core_cycles"
"03:09:07 2008-Apr-23","234.0","79.14",11,88,"9.2",1823456566,126912173,5569976,1983724237
"03:09:08 2008-Apr-23","235.0","82.74",0,0,0,1776652104,131406367,5402748,1983749322
"03:09:09 2008-Apr-23","233.0","83.75",12,128,"8.8",1726011086,127651386,5227236,1939334091
"03:09:10 2008-Apr-23","232.0","79.98",0,0,0,1728283472,127830490,5227977,1913579644
"03:09:11 2008-Apr-23","234.0","80.80",0,0,0,1756549596,129938504,5327525,1967721968
"03:09:12 2008-Apr-23","234.0","80.48",2,24,"3.2",1741080063,128783725,5282559,1941982017
"03:09:13 2008-Apr-23","233.0","80.85",0,0,0,1735034850,128340592,5274789,1934392423
"03:09:14 2008-Apr-23","233.0","80.12",19,264,"11.2",1750583051,129485629,5292185,1958716334
"03:09:15 2008-Apr-23","234.0","74.44",0,0,0,1771801500,131020895,5405665,1902153574
"03:09:16 2008-Apr-23","236.0","72.75",0,0,0,1813660087,134125838,5543497,1939739065
"03:09:17 2008-Apr-23","236.0","73.14","1.98","15.84","3.56",1814383975,134202069,5577518,1949950968
"03:09:18 2008-Apr-23","236.0","71.09",0,0,0,1794391462,132696628,5495748,1925737690
"03:09:19 2008-Apr-23","237.0","71.72","12.75","141.18","9.02",1822174693,134756400,5571392,1955607116
"03:09:20 2008-Apr-23","237.0","73.90",0,0,0,1917518827,133863780,5891831,2019235414
"03:09:21 2008-Apr-23","235.0","71.36",0,0,0,1827779273,135173969,5580760,1985628092
"03:09:22 2008-Apr-23","237.0","66.64","7.92","63.37","6.34",1804410116,133472216,5508806,1957855148
"03:09:23 2008-Apr-23","236.0","69.49",0,0,0,1803679359,133381814,5520540,1953439536
"03:09:24 2008-Apr-23","236.0","66.37","11.88","134.65","9.9",1823545668,134832521,5560247,1964220794
"03:09:25 2008-Apr-23","237.0","68.90",0,0,0,1801320197,133234225,5449371,1984586227
"03:09:26 2008-Apr-23","236.0","75.99",0,0,0,1819500609,134562527,5564419,2032056675
"03:09:27 2008-Apr-23","235.0","77.47","11.88","95.05","7.52",1735180897,128337128,5328749,1931733944
"03:09:28 2008-Apr-23","235.0","76.93",0,0,0,1719706081,127169683,5277100,1901862952
"03:09:29 2008-Apr-23","234.0","74.87","15.84","174.26","10.3",1747595728,129221965,5392318,1897966322
"03:09:30 2008-Apr-23","236.0","77.33",0,0,0,1691862646,125092628,5160538,1860705257
"03:09:31 2008-Apr-23","237.0","75.07",0,0,0,1672056057,123610918,5117581,1842987645
"03:09:32 2008-Apr-23","234.0","76.87","1.96","15.69","3.14",1701491798,125792852,5223215,1849383365
"03:09:33 2008-Apr-23","236.0","78.03",0,0,0,1672620600,123671128,5172789,1813421569
"03:09:34 2008-Apr-23","236.0","81.02",12,128,"9.6",1764209632,122463442,5484353,1846857163
"03:09:35 2008-Apr-23","237.0","77.44",0,0,0,1672033509,123614608,5140702,1787441430
"03:09:36 2008-Apr-23","237.0","88.05",0,0,0,1775793496,123364940,5498616,1885745235
"03:09:37 2008-Apr-23","238.0","80.47",1,8,"2.4",1701031906,125806466,5309719,1874516548
"03:09:38 2008-Apr-23","235.0","86.05",0,0,0,1686558911,124705682,5229946,1858106491
"03:09:39 2008-Apr-23","236.0","82.04",19,240,"9.2",1714805095,126781440,5311281,1871260355
"03:09:40 2008-Apr-23","237.0","87.25",0,0,0,1683604607,124471558,5174545,1860781082
"03:09:41 2008-Apr-23","237.0","87.79",0,0,0,1688030376,124821863,5215929,1840675382
"03:09:42 2008-Apr-23","237.0","82.01",1,8,2,1783256899,123874487,5581609,1853656994
"03:09:43 2008-Apr-23","239.0","82.98",0,0,0,1683489149,124468294,5242127,1819272895
"03:09:44 2008-Apr-23","236.0","83.94","12.12","161.62","9.29",1652956877,122285438,5114669,1802239642
"03:09:45 2008-Apr-23","236.0","84.27",0,0,0,1782425960,123868048,5538765,1899663428
"03:09:46 2008-Apr-23","237.0","74.02",0,0,0,1671516095,123635383,5150018,1840160818
"03:09:47 2008-Apr-23","236.0","78.30",10,80,"7.2",1694070335,125098681,5259016,1872231638
"03:09:48 2008-Apr-23","234.0","77.40",0,0,0,1693743708,125256381,5242683,1871135933
"03:09:49 2008-Apr-23","234.0","79.17","12.75","156.86","9.02",1677690941,124092680,5186140,1843254218
"03:09:50 2008-Apr-23","236.0","83.77",0,0,0,1694667371,125356105,5213375,1887925237
"03:09:51 2008-Apr-23","235.0","75.55",0,0,0,1734055432,128196734,5380741,1866577160
"03:09:52 2008-Apr-23","238.0","74.49",2,16,"3.2",1729434152,127922370,5368026,1868008530
"03:09:53 2008-Apr-23","237.0","73.16",0,0,0,1746943720,129197870,5463808,1883141059
"03:09:54 2008-Apr-23","239.0","79.75","12.12","105.05","10.51",1691366516,125041598,5339795,1818088965
"03:09:55 2008-Apr-23","238.0","82.79",0,0,0,1698915034,125671573,5471491,1827382979
"03:09:56 2008-Apr-23","238.0","82.64",0,0,0,1681562462,124374970,5416713,1796623488
"03:09:57 2008-Apr-23","238.0","81.43","1.96","15.69","3.14",1713233533,126710508,5538497,1832854055
"03:09:58 2008-Apr-23","238.0","79.66",0,0,0,1763645409,130436113,5632171,1923697902
"03:09:59 2008-Apr-23","236.0","69.22","12.75","141.18","9.41",1747502274,129215447,5471858,1863134605
"03:10:00 2008-Apr-23","238.0","68.20",0,0,0,1756164924,129836014,5445393,1878179466
"03:10:01 2008-Apr-23","238.0","75.09",0,0,0,1719301615,127162394,5334376,1885039369
"03:10:02 2008-Apr-23","236.0","77.62",12,96,"8.4",1678010841,124048317,5164440,1811099212
"03:10:03 2008-Apr-23","235.0","78.94",0,0,"0.4",1657584048,122543148,5101318,1811508562
"03:10:04 2008-Apr-23","236.0","85.40",16,176,"9.6",1662898568,122939370,5062911,1835546856
"03:10:05 2008-Apr-23","235.0","81.78",0,0,0,1774873142,123254918,5519797,1866528531
"03:10:06 2008-Apr-23","236.0","76.15",0,0,0,1682089572,124342963,5170438,1813221551
"03:10:07 2008-Apr-23","237.0","81.09","8.82","78.43","7.45",1690927943,125018582,5199361,1841971097
"03:10:08 2008-Apr-23","236.0","76.90",0,0,0,1661780622,122832330,5133891,1793630472
"03:10:09 2008-Apr-23","236.0","76.88","20.2","258.59","10.51",1655106560,122367821,5085475,1791074039
"03:10:10 2008-Apr-23","235.0","83.76",0,0,0,1811399408,125989614,5609195,1911448393
"03:10:11 2008-Apr-23","236.0","75.76",0,0,0,1731333781,128007795,5332921,1894198126
"03:10:12 2008-Apr-23","236.0","78.99",8,64,"6.8",1748725358,129355365,5491856,1948541576
"03:10:13 2008-Apr-23","235.0","77.01",0,0,0,1803739286,133413257,5744590,1991987704
"03:10:14 2008-Apr-23","235.0","78.43","11.88","126.73","10.3",1789575736,132307974,5711202,1956853500
"03:10:15 2008-Apr-23","235.0","82.71",0,0,0,1743531593,128979725,5603842,1924638674
"03:10:16 2008-Apr-23","236.0","80.60",0,0,0,1776074516,131352899,5777593,1951203199
"03:10:17 2008-Apr-23","237.0","76.00",1,8,"2.4",1691750905,125121975,5473556,1870755413
"03:10:18 2008-Apr-23","235.0","73.28",0,0,0,1695606047,125431246,5463898,1912068622
"03:10:19 2008-Apr-23","234.0","77.26","11.11","140.74","8.52",1752087412,129605378,5633726,2034846586
"03:10:20 2008-Apr-23","235.0","77.75",0,0,0,1718816635,127136446,5507853,1961245167
"03:10:21 2008-Apr-23","234.0","77.68",0,0,0,1756261365,129917064,5633972,2035342624
"03:10:22 2008-Apr-23","233.0","76.39","10.58","84.62","9.62",1747372760,129231660,5619234,2024886089
"03:10:23 2008-Apr-23","233.0","76.45",0,0,0,1734504672,128286148,5578674,2008864767
"03:10:24 2008-Apr-23","233.0","75.98","13.33","144.76","9.52",1760082373,130177402,5651566,2003255645
"03:10:25 2008-Apr-23","235.0","73.42",0,0,0,1864618383,129978006,5998852,2042523777
"03:10:26 2008-Apr-23","235.0","77.76",0,0,0,1747412566,129237475,5627610,1987921896
"03:10:27 2008-Apr-23","234.0","76.26","0.95","7.62","1.9",1775632778,131364175,5705513,2041663770
"03:10:28 2008-Apr-23","235.0","75.19",0,0,0,1768725959,130841997,5675303,2036922981
"03:10:29 2008-Apr-23",234,"74.56","11.88","134.65","9.9",1732407494,128145947,5573946,1976064851
"03:10:30 2008-Apr-23","233.0","78.05",0,0,0,1758795165,130109496,5640735,2044371672
"03:10:31 2008-Apr-23","233.0","74.33",0,0,0,1736630665,128455451,5586747,1992044879
"03:10:32 2008-Apr-23","233.0","77.58","0.92","7.34","2.2",1767500850,130738769,5688758,2046952097
"03:10:33 2008-Apr-23","234.0","75.40",0,0,0,1737803667,128548260,5607790,1957810333
"03:10:34 2008-Apr-23","234.0","77.55","12.62","147.57","10.49",1691607510,125101117,5445966,1913173974
"03:10:35 2008-Apr-23","234.0","75.70",0,0,0,1750251876,129485882,5614168,2023555338
"03:10:36 2008-Apr-23","234.0","78.20",0,0,0,1716314162,126932284,5521723,1943851659
"03:10:37 2008-Apr-23","233.0","78.82","4.81","38.46","3.85",1756399617,129923123,5669155,2056285380
"03:10:38 2008-Apr-23","233.0","75.34",0,0,0,1734877054,128340506,5607090,1992540873
"03:10:39 2008-Apr-23","233.0","77.90","21.7","279.25","10.19",1853397646,129154382,6029353,2057593231
"03:10:40 2008-Apr-23","234.0","81.16",0,0,0,1784908401,131984459,5737606,2065200937
"03:10:41 2008-Apr-23","235.0","76.02",0,0,0,1664643188,123155010,5440782,1882306312
"03:10:42 2008-Apr-23","235.0","79.57","2.8","22.43","2.62",1776019054,131365900,5714260,2060996942
"03:10:43 2008-Apr-23","232.0","73.23",0,0,0,1921703364,134190791,6343823,2066625073
"03:10:44 2008-Apr-23","236.0","68.14","12.75","149.02","10.2",1797585219,132937354,5829394,1960865031
"03:10:45 2008-Apr-23","237.0","68.14",0,0,0,1786428092,132101737,5766530,1944741130
"03:10:46 2008-Apr-23","238.0","68.58",0,0,0,1804414338,133429253,5807112,1929724469
"03:10:47 2008-Apr-23","237.0","69.55","9.8","78.43","7.45",1811015793,133694015,5895714,1977230133
"03:10:48 2008-Apr-23","238.0","67.44",0,0,0,1797256863,132900460,5769117,1982686197
"03:10:49 2008-Apr-23","236.0","68.82","11.76","133.33","10.98",1836253123,135793128,5953270,1998266388
"03:10:50 2008-Apr-23","235.0","70.80",0,0,0,1894935657,132146972,6123869,2010239216
"03:10:51 2008-Apr-23","237.0","69.37",0,0,0,1885401031,131482797,6076866,1999373708
"03:10:52 2008-Apr-23","238.0","69.97","7.92","63.37","6.34",1799843174,133118841,5786320,1974640273
"03:10:53 2008-Apr-23","237.0","66.53",0,0,0,1813155246,134097828,5812822,2026182627
"03:10:54 2008-Apr-23","236.0","68.41",13,152,"10.4",1811231768,133950607,5814745,2019827207
"03:10:55 2008-Apr-23","235.0","68.22",0,0,0,1813718822,134116747,5821401,2024773722
"03:10:56 2008-Apr-23","234.0","68.39",0,0,0,1812858672,134093797,5856923,2022653916
"03:10:57 2008-Apr-23","235.0","68.46","13.86","110.89","9.5",1812943149,134092740,5825391,2022873868
"03:10:58 2008-Apr-23","234.0","68.26",0,0,0,1816491776,134352918,5837089,2029401885
"03:10:59 2008-Apr-23","235.0","67.90","12.87","134.65","9.11",1820595095,134662170,5821699,2032695568
"03:11:00 2008-Apr-23","234.0","68.41",0,0,0,1823521734,134869358,5837690,2038752988
"03:11:01 2008-Apr-23","236.0","68.89",0,0,0,1813914389,134157583,5796059,2019426440
"03:11:02 2008-Apr-23","234.0","68.32","0.99","7.92","1.98",1816747166,134335970,5822395,2032322239
"03:11:03 2008-Apr-23","236.0","68.31",0,0,0,1791228748,132448356,5741528,1995784035
"03:11:04 2008-Apr-23","235.0","69.09","15.84","182.18","11.49",1842218950,136242577,5889282,2056315389
"03:11:05 2008-Apr-23","235.0","69.80",0,0,0,1794308887,132683931,5749369,2001209706
"03:11:06 2008-Apr-23","235.0","129.70",0,0,0,3588317816,249931013,10437583,3755713252
"03:11:07 2008-Apr-23","255.0","129.25","0.99","7.92","2.77",3032679629,224437343,9008119,3288548021
"03:11:08 2008-Apr-23","247.0","117.63",0,0,0,3018405899,223368684,8977842,3250691622
"03:11:09 2008-Apr-23","249.0","121.49","15.31","236.73","9.8",3012233800,222919757,8958242,3258342583
"03:11:10 2008-Apr-23","249.5","123.80",0,0,0,3050099874,225709062,9043920,3321291668
"03:11:11 2008-Apr-23","250.0","143.80",0,0,0,3900982400,280982787,12110005,4219336041
"03:11:12 2008-Apr-23","254.0","254.56","3.96","31.68","2.38",4224910347,304865015,12268970,4448744435
"03:11:13 2008-Apr-23","263.0","172.55",0,0,0,4078847737,301997582,11435580,4306270336
"03:11:14 2008-Apr-23","262.0","173.67","15.69","180.39","10.2",4100213928,303602187,11376508,4343914829
"03:11:15 2008-Apr-23","260.0","176.22",0,0,0,4169202615,308629806,11615408,4457084616
"03:11:16 2008-Apr-23","261.0","176.70",0,0,0,4232659181,313346115,11856905,4507778560
"03:11:17 2008-Apr-23","261.0","181.54","0.91","7.27","2.18",4300059246,310385879,12134515,4548519745
"03:11:18 2008-Apr-23","261.0","175.05",0,0,0,4152038491,307503183,11548061,4407613325
"03:11:19 2008-Apr-23","260.0","168.87","13.73","149.02","9.02",4140173396,306618901,11516918,4395151191
"03:11:20 2008-Apr-23","259.0","173.40",0,0,0,4137651850,306415300,11467693,4386492023
"03:11:21 2008-Apr-23","260.0","172.61",0,0,0,4134284010,306170732,11469665,4382700744
"03:11:22 2008-Apr-23","260.0","173.39","2.94","23.53","2.75",4087960650,302732689,11299804,4309187661
"03:11:23 2008-Apr-23","261.0","169.82",0,0,0,4175780170,301283525,11656560,4330774718
"03:11:24 2008-Apr-23","261.0","169.88","12.87","134.65","8.32",4104277118,303829427,11372903,4309972520
"03:11:25 2008-Apr-23","262.0","167.46",0,0,0,4079804868,301972012,11309274,4284588043
"03:11:26 2008-Apr-23","262.0","167.10",0,0,0,4122263142,305176875,11431499,4331287588
"03:11:27 2008-Apr-23","262.0","163.19",10,80,"7.2",4141263542,306598041,11559842,4374398990
"03:11:28 2008-Apr-23","261.0","170.69",0,0,0,4251484165,306742546,11977482,4494112367
"03:11:29 2008-Apr-23","260.0","210.14",14,152,8,5473830439,397617446,14482429,5726306689
"03:11:30 2008-Apr-23","267.0","223.30",0,0,0,5395268293,391564542,14353874,5639885344
"03:11:31 2008-Apr-23","269.0","213.86",0,0,0,5224415749,386898618,13877747,5515054817
"03:11:32 2008-Apr-23","272.0","216.51",21,168,"17.2",5275968722,390681059,14050070,5566409926
"03:11:33 2008-Apr-23","271.0","215.40",0,0,0,5247069142,388530876,13946640,5527616264
"03:11:34 2008-Apr-23","271.0","214.68","20.79","261.39","10.3",5340135911,387432163,14266137,5557791414
"03:11:35 2008-Apr-23","271.0","212.61",0,0,0,5222323926,386713734,13907090,5509782354
"03:11:36 2008-Apr-23","271.0","215.92",0,0,0,5250593628,388786784,13921518,5525399698
"03:11:37 2008-Apr-23","272.0","214.57",1,8,"2.4",5265965311,389924762,14001901,5529531411
"03:11:38 2008-Apr-23","271.0","212.48",0,0,0,5303271393,392681937,14029125,5571320377
"03:11:39 2008-Apr-23","273.0","226.06","14.14","153.54","8.48",5491388099,398633304,14785106,5803221826
"03:11:40 2008-Apr-23","270.0","230.35",0,0,0,5413505047,400871817,14481395,5784258440
"03:11:41 2008-Apr-23","272.0","225.41",0,0,0,5459543379,396361054,14688430,5776243913
"03:11:42 2008-Apr-23","271.0","226.63","0.93","7.48","2.62",5455322125,403943506,14589319,5827592866
"03:11:43 2008-Apr-23","270.0","254.24",0,0,0,6403786642,466508960,16728267,6790402599
"03:11:44 2008-Apr-23","277.0","284.99","12.04","125.93","7.41",6927927528,505240706,17950902,7309607474
"03:11:45 2008-Apr-23","284.0","274.29",0,0,0,6694756416,487856764,17422762,7041980268
"03:11:46 2008-Apr-23","282.0","274.50",0,0,0,6538136808,484241259,16845443,6919140972
"03:11:47 2008-Apr-23","281.0","266.91","3.85","30.77","2.69",6564288400,485941114,17063729,6936173100
"03:11:48 2008-Apr-23","282.0","269.73",0,0,0,6700084637,496233004,17453197,7123150648
"03:11:49 2008-Apr-23","282.0","349.26","16.83","182.18","11.09",8350968519,602955816,23391925,8908693326
"03:11:50 2008-Apr-23","289.0","325.17",0,0,0,7509902830,548188394,20624667,7993215730
"03:11:51 2008-Apr-23","286.0","320.68",0,0,0,7419834657,549559966,20454241,7938554816
"03:11:52 2008-Apr-23","286.0","324.87","0.99","7.92","2.38",7237465832,528128697,19924965,7749491011
"03:11:53 2008-Apr-23","286.0","318.94",0,0,0,7265390119,538221731,19511352,7808779333
"03:11:54 2008-Apr-23","284.0","317.79",13,136,"8.4",7252079742,537249698,19362651,7784638540
"03:11:55 2008-Apr-23",285,"318.41",0,0,0,7333671065,535287927,19841099,7786810931
"03:11:56 2008-Apr-23","286.0","330.74",0,0,0,7613718831,563932890,20824058,8232181036
"03:11:57 2008-Apr-23","285.0","331.23","0.94","7.55","1.89",8366328915,604023406,23327720,8967425636
"03:11:58 2008-Apr-23","287.0","441.00",0,0,0,9921121715,719432388,27792662,10690985918
"03:11:59 2008-Apr-23","290.0","444.51",14,152,"9.2",9678897432,709131473,28192369,10517194295
"03:12:00 2008-Apr-23","301.0","427.90",0,0,0,9192117657,681055283,27178847,10129861269
"03:12:01 2008-Apr-23","297.0","430.00",0,0,0,9681602972,701397623,29545884,10737582913
"03:12:02 2008-Apr-23","297.0","434.11",3,32,"3.2",9434551388,698946331,27129760,10346329798
"03:12:03 2008-Apr-23","297.0","429.57",0,0,0,9484502657,702706127,27262217,10427723376
"03:12:04 2008-Apr-23","300.0","430.77","19.8","253.47","9.9",9477550560,694178192,27852630,10402048252
"03:12:05 2008-Apr-23","297.0","424.80",0,0,0,9290309930,688216997,26925277,10182258735
"03:12:06 2008-Apr-23","296.0","424.94",0,0,0,9414421197,697484878,27157033,10285503577
"03:12:07 2008-Apr-23","297.0","420.71",20,160,"12.8",9354503072,685075116,27131877,10209431145
"03:12:08 2008-Apr-23","299.0","436.02",0,0,0,9521887613,702754874,28272544,10491380776
"03:12:09 2008-Apr-23","294.0","434.83","13.86","150.5","7.13",9462818041,695851983,28282626,10536213611
"03:12:10 2008-Apr-23","297.0","427.28",0,0,0,9328726364,683207057,27681239,10241772360
"03:12:11 2008-Apr-23","299.0","429.52",0,0,0,9604015797,703554956,27225448,10467479223
"03:12:12 2008-Apr-23","299.0","430.77",9,72,"6.4",9446857998,699882615,26418818,10323700203
"03:12:13 2008-Apr-23","300.0","434.03",0,0,0,9476281450,686093181,26387836,10253662457
"03:12:14 2008-Apr-23","301.0","435.45",13,136,"8.4",9629084990,713405428,29327819,10722055806
"03:12:15 2008-Apr-23","301.0","431.92",0,0,0,9386618027,695455149,28116820,10443431800
"03:12:16 2008-Apr-23","296.0","433.32",0,0,0,9371126747,686280101,27609355,10290518011
"03:12:17 2008-Apr-23","297.0","419.63","0.99","7.92","2.38",9581778699,709909294,28322073,10529739572
"03:12:18 2008-Apr-23","301.0","431.15",0,0,0,9568884087,700930345,27408925,10429329706
"03:12:19 2008-Apr-23","298.0","431.54","13.73","149.02","9.02",9452818636,700371850,27851646,10378342006
"03:12:20 2008-Apr-23","299.0","425.18",0,0,0,9531858902,698209699,27495006,10313028359
"03:12:21 2008-Apr-23","298.0","424.45",0,0,0,9383009614,695121315,26337666,10165624998
"03:12:22 2008-Apr-23","302.0","428.80","4.04","32.32","2.83",9629532133,697493528,27793920,10414998805
"03:12:23 2008-Apr-23","299.0","428.22",0,0,0,9402028215,696518451,26852022,10290689635
"03:12:24 2008-Apr-23","300.0","434.92",16,168,"8.8",9597738868,711068919,28797904,10665301540
"03:12:25 2008-Apr-23","300.0","437.31",0,0,0,9268924625,670739136,27827842,10199707741
"03:12:26 2008-Apr-23","298.0","428.51",0,0,0,9713038099,719625301,28043540,10641843133
"03:12:27 2008-Apr-23","300.0","429.71","0.99","7.92","1.98",9301886314,689150729,27630990,10368979220
"03:12:28 2008-Apr-23","296.0","431.82",0,0,0,9593915334,702850952,28381504,10548475398
"03:12:29 2008-Apr-23","296.0","430.71","12.62","147.57","8.54",9240933436,684564402,26336470,10153586561
"03:12:30 2008-Apr-23","295.0","430.33",0,0,0,9620177157,712554590,27823008,10595375420
"03:12:31 2008-Apr-23","297.0","429.90",0,0,0,9338138835,684097418,26884294,10217458759
"03:12:32 2008-Apr-23","296.0","429.79","0.98","7.84","2.35",9619882311,704733308,27934430,10551347815
"03:12:33 2008-Apr-23","297.0","426.49",0,0,0,9273398267,686987559,26911936,10144779914
"03:12:34 2008-Apr-23","296.0","432.01","21.57","274.51","8.24",9383144889,679257246,27023843,10231743753
"03:12:35 2008-Apr-23","297.0","423.37",0,0,0,9310034541,689798542,28239007,10311195087
"03:12:36 2008-Apr-23","296.0","420.65",0,0,0,9304113381,689401315,28178668,10303656445
"03:12:37 2008-Apr-23","298.0","426.44",1,8,"2.4",9821287427,711789533,29419930,10733518632
"03:12:38 2008-Apr-23","297.0","430.52",0,0,0,9358701802,693274031,26939838,10256856892
"03:12:39 2008-Apr-23","298.0","429.15","12.87","134.65","9.9",9294927730,688589282,27130792,10238750777
"03:12:40 2008-Apr-23","296.0","434.12",0,0,0,9403386125,688683407,28312843,10432293330
"03:12:41 2008-Apr-23","297.0","432.13",0,0,0,9296363410,688710108,27929028,10428184257
"03:12:42 2008-Apr-23","295.0","433.30","14.85","118.81","11.49",9245020288,676933678,27530759,10245807434
"03:12:43 2008-Apr-23","299.0","435.85",0,0,0,9587077737,710306641,27679303,10529227720
"03:12:44 2008-Apr-23","301.0","432.24","13.46","146.15","7.69",9754112224,722665041,27510282,10667329586
"03:12:45 2008-Apr-23","303.0","430.47",0,0,0,9328617232,683202940,26923878,10190440282
"03:12:46 2008-Apr-23","298.0","428.69",0,0,0,9825113029,720004679,28310079,10710201993
"03:12:47 2008-Apr-23","302.0","427.67","10.1","80.81","6.87",9506509879,696091309,28180063,10453419185
"03:12:48 2008-Apr-23","294.0","425.13",0,0,0,9153619946,678115530,26965894,10051295437
"03:12:49 2008-Apr-23","301.0","425.57","12.87","134.65","9.11",9522587501,689546213,26812629,10225485583
"03:12:50 2008-Apr-23","302.0","424.42",0,0,0,9383718279,695203359,26176868,10155897808
"03:12:51 2008-Apr-23",302,"422.83",0,0,0,9597161472,711026313,27311535,10432221994
"03:12:52 2008-Apr-23","302.0","431.06","12.12","96.97","7.68",9521897650,697490114,28068224,10418937539
"03:12:53 2008-Apr-23","298.0","435.36",0,0,0,9313076817,689975691,28166887,10368675193
"03:12:54 2008-Apr-23","298.0","439.67","17.17","185.86","10.91",9391113871,687727274,28876510,10480063999
"03:12:55 2008-Apr-23","295.0","436.69",0,0,0,9306338159,689394045,28180970,10397003136
"03:12:56 2008-Apr-23","295.0","435.80",0,0,0,9297209861,688695409,28123418,10387897072
"03:12:57 2008-Apr-23","295.0","429.74",1,8,"2.4",9505936380,696300751,27203635,10330561603
"03:12:58 2008-Apr-23","299.0","428.98",0,0,0,9396930905,688208539,27891433,10344638116
"03:12:59 2008-Apr-23","300.0","434.88",19,248,"9.6",9567714552,700873426,28040007,10488027759
"03:13:00 2008-Apr-23","298.0","432.46",0,0,0,9441713249,699430981,27704127,10389681067
"03:13:01 2008-Apr-23","302.0","460.56",0,0,0,10420127273,748384255,30484733,11367926544
"03:13:02 2008-Apr-23","300.0","470.46","0.96","7.69","2.31",10470371275,775798157,30368257,11549710234
"03:13:03 2008-Apr-23","304.0","476.08",0,0,0,10562486094,782591113,30178335,11628775387
"03:13:04 2008-Apr-23","306.0","473.23",0,0,0,10620906439,778952347,31218477,11709192273
"03:13:05 2008-Apr-23","305.0","472.70","13.33",160,8,10358801847,767539008,30029239,11383622043
"03:13:06 2008-Apr-23","302.0","478.73",0,0,0,10434934049,765134565,31315606,11567536943
"03:13:07 2008-Apr-23","305.0","474.44","0.97","7.77","2.72",10115083866,749410720,29744165,11254911212
"03:13:08 2008-Apr-23","301.0","475.29",0,0,0,10548897104,773770204,31693453,11774957310
